Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-07-22,352.7848572262164,354.92046748156946,352.7848572262164,354.9107360839844,30252200,0.0,0.0,0.0
2021-07-23,356.2369392706503,359.33795174031775,354.88147761966525,359.05517578125,31960800,0.0,0.0,0.0
2021-07-26,358.36269695610025,359.7279491756446,357.4948172264252,359.3378601074219,28438100,0.0,0.0,0.0
2021-07-27,359.07466173036767,359.07466173036767,351.2148472517811,355.3787841796875,57933100,0.0,0.0,0.0
2021-07-28,356.51971951729433,358.32377763031286,354.21831858273265,356.7439880371094,42066200,0.0,0.0,0.0
2021-07-29,356.1784374555795,358.54807741256315,356.1784374555795,357.3778991699219,25672500,0.0,0.0,0.0
2021-07-30,353.4382777463041,356.1004849384925,353.4090240303297,355.515380859375,36484600,0.0,0.0,0.0
2021-08-02,357.182884230675,357.76798828037454,354.83273663346097,355.54461669921875,27334100,0.0,0.0,0.0
2021-08-03,356.2076473445534,357.81666082999936,353.00911292610505,357.69964599609375,35558500,0.0,0.0,0.0
2021-08-04,357.6606719327131,359.17219306875006,356.54900112417107,358.2165222167969,29602200,0.0,0.0,0.0
2021-08-05,359.03566423241386,360.722707678451,358.32381397523505,360.4886779785156,21443900,0.0,0.0,0.0
2021-08-06,359.22093393946,360.1960973314328,357.7972037198748,358.90887451171875,33332100,0.0,0.0,0.0
2021-08-09,359.3672462377803,360.0986188707811,358.26533646881387,359.5720520019531,25960200,0.0,0.0,0.0
2021-08-10,360.08885142490334,360.38138854496725,356.5392423167911,357.72894287109375,35130800,0.0,0.0,0.0
2021-08-11,358.99668155434443,359.49399467007635,355.77862436030034,357.1145935058594,34249800,0.0,0.0,0.0
2021-08-12,356.60749739269494,358.7626001212168,355.25200601527365,358.40179443359375,25969200,0.0,0.0,0.0
2021-08-13,358.7528038528384,359.99125040310014,358.25546109787086,359.6596984863281,19336200,0.0,0.0,0.0
2021-08-16,358.5383950654933,359.8548420486106,354.6669945865453,359.81585693359375,34856900,0.0,0.0,0.0
2021-08-17,357.0560974008025,358.03126086755856,354.20863674326614,356.64654541015625,44793900,0.0,0.0,0.0
2021-08-18,356.11016472285985,357.5144024053601,352.8823762364583,353.21392822265625,38541900,0.0,0.0,0.0
2021-08-19,351.2733091035823,356.5976921461759,351.01975713406136,354.92041015625,48499400,0.0,0.0,0.0
2021-08-20,355.9931633118398,358.99668337484536,355.68110386847854,358.59686279296875,39486000,0.0,0.0,0.0
2021-08-23,359.64020909040954,364.6525626806422,359.6304776940621,363.960205078125,34034700,0.0,0.0,0.0
2021-08-24,364.55506402776376,365.6764959309074,364.0869749052272,365.0718994140625,21732900,0.0,0.0,0.0
2021-08-25,365.3254498337243,366.06658350130607,364.57455500958264,365.4912109375,20441900,0.0,0.0,0.0
2021-08-26,364.6331247915011,365.31572134037896,362.7315441889726,363.1703796386719,29133300,0.0,0.0,0.0
2021-08-27,363.80417279730943,367.20748312877777,363.31659115625683,366.7004089355469,27104700,0.0,0.0,0.0
2021-08-30,367.49030230772803,371.3031944519256,367.4707799952112,370.81561279296875,27295700,0.0,0.0,0.0
2021-08-31,371.05939472823474,371.12763354153975,368.9627698372776,370.5133056640625,29628200,0.0,0.0,0.0
2021-09-01,371.5763127066177,373.20481910522017,370.9229400597606,371.1277160644531,28138300,0.0,0.0,0.0
2021-09-02,372.48319274908164,372.81474475854776,369.73322461455825,370.9521789550781,25453400,0.0,0.0,0.0
2021-09-03,369.80146916768314,372.4929296997221,369.78197661296747,372.0931091308594,24605400,0.0,0.0,0.0
2021-09-07,372.20031583560467,373.273001402064,371.0398691445653,372.61962890625,23970200,0.0,0.0,0.0
2021-09-08,372.4440941427425,372.4440941427425,369.05054506785143,371.3226623535156,32949200,0.0,0.0,0.0
2021-09-09,371.5470788238876,372.6587498111851,369.8015277126592,370.0453186035156,29399000,0.0,0.0,0.0
2021-09-10,371.76152751304323,372.4831388551415,366.9052034095993,367.23675537109375,40249400,0.0,0.0,0.0
2021-09-13,369.57715344896747,370.00622770949064,364.9256349205612,366.98321533203125,48741800,0.0,0.0,0.0
2021-09-14,368.4752203150881,369.2065928497564,364.98414851050603,365.9398193359375,41826600,0.0,0.0,0.0
2021-09-15,366.39816592278106,369.01159677041295,364.0967647551398,368.6605224609375,34097900,0.0,0.0,0.0
2021-09-16,367.3245414006533,369.48940533332717,365.3937369199071,368.9140625,35193100,0.0,0.0,0.0
2021-09-17,368.43620994008484,368.4849562018699,363.5018859586802,364.5452880859375,60912300,0.0,0.0,0.0
2021-09-20,358.7308043802831,360.4782904198508,352.35592883145534,357.01263427734375,76203200,0.414,0.0,0.0
2021-09-21,358.84786545570864,360.0486566659345,356.31939630248553,357.45184326171875,41927500,0.0,0.0,0.0
2021-09-22,358.3696435194108,362.25510793577394,357.2664823026285,360.7907409667969,46972900,0.0,0.0,0.0
2021-09-23,361.95236525446285,365.15444553531285,361.30804040743277,364.11962890625,44652000,0.0,0.0,0.0
2021-09-24,361.8449759052901,364.8811114395282,361.473998271594,364.4613037109375,36056800,0.0,0.0,0.0
2021-09-27,361.40569332012785,362.4307380359106,358.99436843024495,361.5521240234375,43338100,0.0,0.0,0.0
2021-09-28,356.9833109636076,361.5032976124572,350.8134390652663,351.3210754394531,97701600,0.0,0.0,0.0
2021-09-29,352.59026424171617,354.73798441884105,350.1203666728196,350.7451477050781,58076600,0.0,0.0,0.0
2021-09-30,352.3949567141835,354.0643263647253,348.6168954980339,349.4564514160156,61384600,0.0,0.0,0.0
2021-10-01,350.0812955257618,352.66833757993516,345.9615424044036,351.6237487792969,56375500,0.0,0.0,0.0
2021-10-04,350.00318403292414,350.3351036035697,341.9979966284059,344.24334716796875,76766000,0.0,0.0,0.0
2021-10-05,345.3074888290116,351.1454425954975,345.0829716254769,348.89031982421875,47232900,0.0,0.0,0.0
2021-10-06,345.6686818849198,351.39926282919464,344.7607815386958,351.12591552734375,56806500,0.0,0.0,0.0
2021-10-07,354.1814679647846,357.00282867333965,353.6445454443033,354.3474426269531,39411200,0.0,0.0,0.0
2021-10-08,355.4310921715679,355.6654111156377,352.0435224912818,352.5804748535156,41822300,0.0,0.0,0.0
2021-10-11,351.0380159065747,354.57204634156295,349.7884240254178,349.8763122558594,34847200,0.0,0.0,0.0
2021-10-12,351.3308757405478,351.7701678903694,348.01165039610737,348.6559753417969,43905100,0.0,0.0,0.0
2021-10-13,350.96964780539275,352.12160909320744,348.9390426883681,351.447998046875,40120800,0.0,0.0,0.0
2021-10-14,355.0503709616331,358.1353072121225,354.38653183994535,357.9205322265625,43433900,0.0,0.0,0.0
2021-10-15,359.1408727914882,360.2928342839391,358.1060558857108,360.1756896972656,40419900,0.0,0.0,0.0
2021-10-18,358.87723512680105,364.0122908561012,358.2719682888081,363.7975158691406,34513500,0.0,0.0,0.0
2021-10-19,364.8713953158155,366.59933741912556,363.8463504701029,366.550537109375,29091000,0.0,0.0,0.0
2021-10-20,367.0093910479259,367.6244299022555,364.5882937558751,366.07220458984375,31390300,0.0,0.0,0.0
2021-10-21,365.27172406460306,368.50309166948745,364.96909058808205,368.3078308105469,25469300,0.0,0.0,0.0
2021-10-22,367.0484181589055,368.01489068111977,363.54370397593016,365.21307373046875,36275800,0.0,0.0,0.0
2021-10-25,366.63836231106364,369.8697290488033,364.6858734161096,368.9520568847656,32597800,0.0,0.0,0.0
2021-10-26,371.19750812049887,373.61857574690623,368.93261341811234,370.1138610839844,47191300,0.0,0.0,0.0
2021-10-27,370.56286460249436,374.0480645274449,370.29928931966424,370.972900390625,45760500,0.0,0.0,0.0
2021-10-28,372.8766174834279,375.3465150011954,372.10537594762764,375.0926818847656,38007000,0.0,0.0,0.0
2021-10-29,372.0077816408734,377.1037798740068,371.65634786950943,376.93780517578125,37310100,0.0,0.0,0.0
2021-11-01,377.3770210424146,378.3532654117902,375.28787358411006,378.2263488769531,30765300,0.0,0.0,0.0
2021-11-02,377.61140251253835,380.2863329978316,377.56260219917965,379.8079528808594,25135300,0.0,0.0,0.0
2021-11-03,380.2960710937462,384.2596217767563,379.25151201666284,383.83984375,33748900,0.0,0.0,0.0
2021-11-04,385.10898650892284,389.7168622841262,384.56229190784967,388.7601318359375,40265300,0.0,0.0,0.0
2021-11-05,390.5368981230242,391.46431261744476,387.7253089082258,389.131103515625,43383800,0.0,0.0,0.0
2021-11-08,389.10180661939495,390.1268515040195,387.959587360207,388.6039123535156,29256300,0.0,0.0,0.0
2021-11-09,389.6777917408839,390.0780555954551,384.562279654148,385.92901611328125,50490700,0.0,0.0,0.0
2021-11-10,383.14672527930367,385.96805672477444,378.32407449730874,380.2570495605469,54937400,0.0,0.0,0.0
2021-11-11,383.2443151909567,383.4200320528722,380.9696487943389,381.31134033203125,32243000,0.0,0.0,0.0
2021-11-12,382.4633113344506,385.86065304677066,380.8622857867726,385.32373046875,34730600,0.0,0.0,0.0
2021-11-15,386.50500622696774,386.8271538387699,382.7855166548735,385.2358703613281,33716900,0.0,0.0,0.0
2021-11-16,384.5036376910456,388.4769598862273,384.30840667005805,387.9790954589844,27872900,0.0,0.0,0.0
2021-11-17,388.30122659740863,390.22442933882263,387.21760956782504,388.18408203125,28703300,0.0,0.0,0.0
2021-11-18,390.23420421430734,392.71384366338594,388.0083680629183,392.2062072753906,45721500,0.0,0.0,0.0
2021-11-19,393.84634131068026,395.67191389711166,393.016527464315,394.3930358886719,45191700,0.0,0.0,0.0
2021-11-22,395.93552577558205,399.000918298025,389.70708052048764,389.814453125,61715400,0.0,0.0,0.0
2021-11-23,388.6526676754167,390.7223309564427,383.5859863371552,388.03765869140625,70098700,0.0,0.0,0.0
2021-11-24,385.54825911065933,389.57038195378334,383.21505009122836,389.28729248046875,46954400,0.0,0.0,0.0
2021-11-26,386.70022553009795,388.09627791917,380.51083848006857,381.9068908691406,51533300,0.0,0.0,0.0
2021-11-29,386.48541256519314,391.21043191968437,385.75322925998574,390.19512939453125,54447100,0.0,0.0,0.0
2021-11-30,389.3067637792431,391.6595164981958,382.44376643103664,384.464599609375,81332700,0.0,0.0,0.0
2021-12-01,388.81865931426654,390.9664091370914,377.4551887958586,377.92376708984375,77766500,0.0,0.0,0.0
2021-12-02,376.6351715136228,382.43406707893564,375.2098626761667,380.6475524902344,84416600,0.0,0.0,0.0
2021-12-03,382.0142374068665,383.0197680619942,369.8990394441892,374.028564453125,105349100,0.0,0.0,0.0
2021-12-06,374.51661864171115,378.3923098396282,370.28946399137436,377.02557373046875,67588800,0.0,0.0,0.0
2021-12-07,383.6934019966585,388.9944028593366,383.6543438719411,388.3793640136719,56005300,0.0,0.0,0.0
2021-12-08,388.71130070453745,390.3220982333006,386.807611938878,390.1170654296875,39204000,0.0,0.0,0.0
2021-12-09,388.88704586281625,390.6931043475685,384.18153969830655,384.3768005371094,49973700,0.0,0.0,0.0
2021-12-10,387.198090068694,388.8186595190211,384.01552345481883,388.5550842285156,52545800,0.0,0.0,0.0
2021-12-13,388.5452838960924,388.8674314498684,382.5706727396846,382.941650390625,50166400,0.0,0.0,0.0
2021-12-14,378.0995054775781,380.8232361369167,374.5167046328154,378.9781494140625,75199200,0.0,0.0,0.0
2021-12-15,378.7243456086763,387.9791554621728,374.7607947789743,387.617919921875,73858000,0.0,0.0,0.0
2021-12-16,388.58437152730744,389.0139214933758,376.05913783090904,377.6504211425781,82591400,0.0,0.0,0.0
2021-12-17,374.2238436935519,379.94465276008077,372.7009044428302,375.7663269042969,80492500,0.0,0.0,0.0
2021-12-20,371.0264910444233,372.9130426591954,368.9737527333751,372.12127685546875,65336800,0.491,0.0,0.0
2021-12-21,375.4056031109108,380.76226733370964,371.64228465565736,380.449462890625,48899500,0.0,0.0,0.0
2021-12-22,380.15619847509964,385.2880285211282,379.4915114570704,385.082763671875,37042200,0.0,0.0,0.0
2021-12-23,385.4346024877323,389.46186197919013,385.268445667435,387.9858703613281,29595500,0.0,0.0,0.0
2021-12-27,389.2859935794188,394.3982849121094,389.2566700273667,394.3982849121094,32820700,0.0,0.0,0.0
2021-12-28,395.2975526275264,395.47349393638166,391.6906066426289,392.5703430175781,33113700,0.0,0.0,0.0
2021-12-29,392.70719845888317,393.97792543886453,390.1266066568214,392.5116882324219,32248500,0.0,0.0,0.0
2021-12-30,392.29663714519864,394.48623831512873,390.75221375354465,391.3387145996094,23850100,0.0,0.0,0.0
2021-12-31,390.66424619568875,392.0327282935647,388.3964588159672,388.8949890136719,34752900,0.0,0.0,0.0
2022-01-03,390.0679561089095,392.8929207537542,387.94681634083855,392.6387634277344,40575900,0.0,0.0,0.0
2022-01-04,393.18616616606585,393.2252741781324,384.4376352562423,387.5460510253906,58027200,0.0,0.0,0.0
2022-01-05,385.8549655102009,386.9791045424801,375.38604043103663,375.64019775390625,75739800,0.0,0.0,0.0
2022-01-06,373.8122887846944,378.63131441389,371.57382503945024,375.3762512207031,70814300,0.0,0.0,0.0
2022-01-07,375.3859969716694,377.0770677237956,369.53083340859143,371.3098449707031,72652300,0.0,0.0,0.0
2022-01-10,366.38344224686364,372.0724510395686,360.99745349147344,371.5543518066406,91770500,0.0,0.0,0.0
2022-01-11,370.82115622044836,377.3019295527052,368.72933995004416,377.1357727050781,68295700,0.0,0.0,0.0
2022-01-12,379.71631832376136,381.4171737227014,376.3439907373437,378.6313171386719,54576400,0.0,0.0,0.0
2022-01-13,380.0193709119303,380.70362691435884,368.2210708306454,369.1594543457031,77994000,0.0,0.0,0.0
2022-01-14,366.6277026008293,371.78885594390493,366.42240793096227,371.4565124511719,80121200,0.0,0.0,0.0
2022-01-18,365.6209383633561,367.751862728493,361.44703045997744,362.20947265625,75450900,0.0,0.0,0.0
2022-01-19,363.77340795548724,366.2562443918068,357.96710682203803,358.2310485839844,81791500,0.0,0.0,0.0
2022-01-20,361.4665486951096,365.4547004323681,353.0405777040628,353.57818603515625,88610700,0.0,0.0,0.0
2022-01-21,351.37880708116074,354.0278002139725,343.49044494498565,343.77392578125,143388900,0.0,0.0,0.0
2022-01-24,338.12413074150146,346.0124952949719,326.6288197143082,345.3477783203125,198685800,0.0,0.0,0.0
2022-01-25,338.8669856915972,343.12883424069736,333.989282904346,337.3420715332031,124398400,0.0,0.0,0.0
2022-01-26,344.96651469795586,348.8471569870416,333.1095385162906,336.8142395019531,146559500,0.0,0.0,0.0
2022-01-27,341.53553096116303,343.3634353297951,332.39597928732866,333.42236328125,95255700,0.0,0.0,0.0
2022-01-28,335.3088807096405,344.09651903225364,330.3432374200508,343.8814697265625,108167900,0.0,0.0,0.0
2022-01-31,345.24999828951144,355.4647662275554,343.60778995262814,354.8782653808594,94326400,0.0,0.0,0.0
2022-02-01,356.227140621716,357.9475348232785,351.05623321973144,357.2926025390625,74433000,0.0,0.0,0.0
2022-02-02,361.4372033430821,361.76954681524927,356.0903245804291,360.1957702636719,78777100,0.0,0.0,0.0
2022-02-03,350.45995848265426,353.7834229733807,344.52657906648824,345.592041015625,95384800,0.0,0.0,0.0
2022-02-04,346.11012696502615,353.26537086597784,344.04763451806997,349.9516906738281,86318300,0.0,0.0,0.0
2022-02-07,350.5480020003738,352.92329922018524,345.8755937563795,347.1365661621094,58198100,0.0,0.0,0.0
2022-02-08,345.99288343781575,352.13152887257996,344.85898971665887,351.0367431640625,64720900,0.0,0.0,0.0
2022-02-09,355.57228268632724,358.55361953643916,353.9691824649487,358.4754333496094,55766400,0.0,0.0,0.0
2022-02-10,351.4277057239334,358.24082213675007,348.51480037447556,350.36224365234375,112468500,0.0,0.0,0.0
2022-02-11,350.3622415885355,351.9653418318356,338.01652021354147,339.2481689453125,101569100,0.0,0.0,0.0
2022-02-14,338.69093525907607,343.0798912770638,336.14948186165964,339.6684265136719,80254400,0.0,0.0,0.0
2022-02-15,344.9664599595873,348.3485715216373,343.9009980170263,348.1139831542969,55128800,0.0,0.0,0.0
2022-02-16,345.8560601404956,349.05244670304216,342.8160459716819,348.0260925292969,58947100,0.0,0.0,0.0
2022-02-17,344.8002986158995,345.5040936002371,337.2540639957622,337.6744079589844,61801400,0.0,0.0,0.0
2022-02-18,338.61282233470723,339.0038129549935,331.50647011555213,333.8231201171875,80001500,0.0,0.0,0.0
2022-02-22,330.87102037374484,336.2961149835798,326.82422190635117,330.4702453613281,85967100,0.0,0.0,0.0
2022-02-23,333.63735978041024,334.47798803538564,321.6924141097745,322.0052185058594,86215400,0.0,0.0,0.0
2022-02-24,311.66339473903344,333.36371856026136,311.0964627791428,332.8260803222656,130614100,0.0,0.0,0.0
2022-02-25,333.62760955318606,338.19250782051216,329.79585971532714,337.9872131347656,78842100,0.0,0.0,0.0
2022-02-28,334.80063190643665,340.69490461129897,333.6374146047711,338.9940490722656,77515500,0.0,0.0,0.0
2022-03-01,337.96758893520825,340.24513034975644,331.27176811959976,333.803466796875,67407000,0.0,0.0,0.0
2022-03-02,335.3577125880836,340.74369936568536,332.581640788766,339.404541015625,70609000,0.0,0.0,0.0
2022-03-03,342.05358685200315,342.16112642688336,332.6892315877387,334.5562438964844,71089400,0.0,0.0,0.0
2022-03-04,332.19069186826914,333.6276054976674,327.3814506238105,329.7078552246094,76936300,0.0,0.0,0.0
2022-03-07,329.6980610208227,330.8612780969355,317.3425562169809,317.5478210449219,89933800,0.0,0.0,0.0
2022-03-08,316.7560338513671,325.70985745690126,312.73855905368276,316.0718078613281,116153900,0.0,0.0,0.0
2022-03-09,324.2827967863939,328.80858708792545,321.68266588357284,327.4498596191406,64723400,0.0,0.0,0.0
2022-03-10,323.3737453559898,325.02570837829484,319.3562397769696,323.8135986328125,69362700,0.0,0.0,0.0
2022-03-11,326.7949019710802,327.10770634969066,316.60942939374956,317.0981750488281,66228400,0.0,0.0,0.0
2022-03-14,315.85686437066545,319.23897694218795,310.30471926154365,311.0085144042969,79802600,0.0,0.0,0.0
2022-03-15,313.65750195573986,321.5458661403621,312.044646820056,320.76385498046875,76471000,0.0,0.0,0.0
2022-03-16,324.69336240630827,332.77720631564574,321.0082003854887,332.659912109375,105243000,0.0,0.0,0.0
2022-03-17,330.7538139042679,336.74584193127964,329.4537632568517,336.68719482421875,67810000,0.0,0.0,0.0
2022-03-18,335.02544025181606,343.87175657079774,333.86222293492165,343.5784912109375,85446300,0.0,0.0,0.0
2022-03-21,342.74072957912574,344.97216423879604,338.21911078546987,342.6232604980469,73799100,0.434,0.0,0.0
2022-03-22,343.12240617184125,350.22777724812113,342.74072872882505,349.3567199707031,63345900,0.0,0.0,0.0
2022-03-23,346.4695564700564,350.0418050832258,344.2772484137764,344.3359680175781,70615500,0.0,0.0,0.0
2022-03-24,346.26401005516544,352.0383633155509,344.1010916554317,351.9894104003906,53555300,0.0,0.0,0.0
2022-03-25,351.9307097280713,352.9877223947696,347.3797609561727,351.6958312988281,57584200,0.0,0.0,0.0
2022-03-28,351.68602443325653,357.2352661018852,350.4430862915413,357.13739013671875,56833900,0.0,0.0,0.0
2022-03-29,361.04236883322204,363.909952226636,358.2628648422368,363.2835998535156,68073000,0.0,0.0,0.0
2022-03-30,361.4142901833692,363.0780919249698,357.7833219945809,359.27093505859375,68757700,0.0,0.0,0.0
2022-03-31,359.41771180277794,359.77005926857714,353.97614320110296,354.8178405761719,67011400,0.0,0.0,0.0
2022-04-01,355.0821523000092,355.8651003699427,350.95203701586814,354.1426086425781,54527800,0.0,0.0,0.0
2022-04-04,354.98417957529693,361.44360392820624,354.71994139391086,361.4338073730469,45950200,0.0,0.0,0.0
2022-04-05,359.9755756803657,360.69003729587575,352.2634163783265,353.40850830078125,62738700,0.0,0.0,0.0
2022-04-06,348.07458116321845,349.1805167264054,343.09300271857137,345.7355041503906,90077100,0.0,0.0,0.0
2022-04-07,344.73721996516315,348.7596918139656,341.26284750153684,346.5576171875,63777400,0.0,0.0,0.0
2022-04-08,344.8155040532154,345.5690921105079,341.07686382954137,341.7130126953125,61956100,0.0,0.0,0.0
2022-04-11,337.46554612932624,338.38552652287086,333.2865078628383,333.6290588378906,66107400,0.0,0.0,0.0
2022-04-12,338.39532116594785,340.28420499554875,330.83975597999074,332.2197265625,72790200,0.0,0.0,0.0
2022-04-13,332.56224494216644,340.0297306511236,331.8380165065581,338.9727478027344,61367800,0.0,0.0,0.0
2022-04-14,339.0608321450851,339.5795419530689,331.0061203510579,331.221435546875,73519400,0.0,0.0,0.0
2022-04-18,330.1644367538699,333.7758419877369,328.63766720902964,331.47589111328125,58560600,0.0,0.0,0.0
2022-04-19,330.8298728834957,339.46201178371183,329.8022501005134,338.88458251953125,56515700,0.0,0.0,0.0
2022-04-20,339.6969291161404,340.1569192427307,332.71879437060124,333.9421691894531,65500000,0.0,0.0,0.0
2022-04-21,337.8373858780558,340.46029417016933,326.10278485011247,327.03253173828125,75801000,0.0,0.0,0.0
2022-04-22,327.18918392228943,328.41255888232536,318.03833324771,318.4689636230469,82562100,0.0,0.0,0.0
2022-04-25,316.8344754247321,322.87303605358113,315.56214785086974,322.5598449707031,101755900,0.0,0.0,0.0
2022-04-26,320.49484409952413,320.6807994621834,310.1108230618783,310.3848876953125,105819600,0.0,0.0,0.0
2022-04-27,310.48278790494174,316.00267040959653,308.29050939574506,310.0130310058594,111204200,0.0,0.0,0.0
2022-04-28,314.9945513136178,322.8633064359986,310.75676425588836,321.0233459472656,99450000,0.0,0.0,0.0
2022-04-29,316.80521673093125,320.26002669745,305.94164025046507,306.5777893066406,91977900,0.0,0.0,0.0
2022-05-02,306.1667018300669,311.9312590529926,303.054443059558,311.6963806152344,115511800,0.0,0.0,0.0
2022-05-03,311.7158616549253,314.3290030560444,309.2495491062356,312.029052734375,78185500,0.0,0.0,0.0
2022-05-04,312.5086677923394,323.2548036224679,307.2041309733838,322.5794982910156,116083400,0.0,0.0,0.0
2022-05-05,318.2438280739622,318.32211091647895,303.02502821722686,306.3330383300781,154607400,0.0,0.0,0.0
2022-05-06,304.3267350676699,308.3785369789609,298.61110157076877,302.6629333496094,139572800,0.0,0.0,0.0
2022-05-09,297.01586600399696,302.7608298238685,289.42114497691614,290.8206787109375,113387300,0.0,0.0,0.0
2022-05-10,298.0239457913447,299.2473207881992,290.2530654219207,294.35382080078125,124124600,0.0,0.0,0.0
2022-05-11,292.0832047023153,297.6128532425028,284.75275190460496,285.623779296875,140326100,0.0,0.0,0.0
2022-05-12,281.3273144100301,289.4505121010087,278.8707679618858,284.948486328125,120910900,0.0,0.0,0.0
2022-05-13,289.42115207346967,296.5460865557506,287.8160698098121,295.5086669921875,83684900,0.0,0.0,0.0
2022-05-16,293.7567286364549,295.82180067274993,290.80106609701056,292.0831604003906,59190400,0.0,0.0,0.0
2022-05-17,297.9651945585899,300.0302369976967,294.14824107944486,299.6485595703125,62715300,0.0,0.0,0.0
2022-05-18,295.1171627063383,295.8120312406316,283.6761590093976,284.9386901855469,79477100,0.0,0.0,0.0
2022-05-19,283.1280942937491,288.1194696137531,281.45449600822997,283.4118957519531,79920700,0.0,0.0,0.0
2022-05-20,286.8862622070808,287.54197431309393,274.2414483081085,282.5310363769531,91764200,0.0,0.0,0.0
2022-05-23,283.57832014610335,287.61055929827654,281.1707265502282,287.2288818359375,63648400,0.0,0.0,0.0
2022-05-24,281.99285304405385,282.7072849725612,276.23809191290525,281.1217956542969,73491100,0.0,0.0,0.0
2022-05-25,279.6243198532824,287.14075724129094,279.4188012520526,285.0561218261719,67144500,0.0,0.0,0.0
2022-05-26,284.2536267916413,294.5104134141418,283.9697954323187,292.9542541503906,59462200,0.0,0.0,0.0
2022-05-27,296.0959346108858,302.6630038744785,295.97849537849055,302.5162048339844,66985600,0.0,0.0,0.0
2022-05-31,302.486834975441,304.69867680302656,297.84777637706935,301.7136535644531,60968300,0.0,0.0,0.0
2022-06-01,303.85699856719856,305.9905574577739,297.2605699430573,299.4822082519531,65341700,0.0,0.0,0.0
2022-06-02,298.35667626970877,307.85984411993564,296.93754944019037,307.6836853027344,59291300,0.0,0.0,0.0
2022-06-03,302.4476250201956,303.85695524751,298.42518281925044,299.67791748046875,60914700,0.0,0.0,0.0
2022-06-06,304.1309873561945,305.6969131358828,299.1102521988273,300.6761779785156,51785000,0.0,0.0,0.0
2022-06-07,297.3387657993174,304.05266155089026,296.2426268686637,303.2696838378906,44900300,0.0,0.0,0.0
2022-06-08,302.4671596656431,305.08030125973676,300.23572532798175,301.08721923828125,38342100,0.0,0.0,0.0
2022-06-09,299.3940813176998,302.46718338352554,292.8563733433521,293.0227355957031,55900500,0.0,0.0,0.0
2022-06-10,287.395227361186,288.58924246587725,282.23748950232164,282.68768310546875,85963500,0.0,0.0,0.0
2022-06-13,273.7912854924327,276.32611454255516,268.6824710349228,269.5437316894531,94442000,0.0,0.0,0.0
2022-06-14,271.74586722624707,272.7245673041918,267.5178757213123,270.03314208984375,64697500,0.0,0.0,0.0
2022-06-15,273.4682955890401,280.7204344080786,270.7181218304707,276.7762756347656,86051400,0.0,0.0,0.0
2022-06-16,269.7198965790352,270.17988671773617,263.5443027202828,265.609375,81910300,0.0,0.0,0.0
2022-06-17,266.38250423880123,271.2857997915268,264.7480922995911,268.83905029296875,82703400,0.0,0.0,0.0
2022-06-21,273.3369634574025,277.9457062910622,273.2291139075517,275.6217041015625,51633700,0.527,0.0,0.0
2022-06-22,273.11145313451823,279.64212723256514,272.5133129925989,275.2197265625,67472900,0.0,0.0,0.0
2022-06-23,277.7103750539892,280.17164328050745,274.8666957455397,279.31854248046875,57457800,0.0,0.0,0.0
2022-06-24,282.15236002638727,289.3106190952047,281.91703016849357,288.8889465332031,58422300,0.0,0.0,0.0
2022-06-27,290.2519548675874,290.82067863919906,285.63342707283726,286.7709045410156,54151500,0.0,0.0,0.0
2022-06-28,287.3102861800494,289.9088203260368,277.8476837635489,278.03399658203125,61609800,0.0,0.0,0.0
2022-06-29,277.8967139236308,279.79904389921836,275.3864283749106,278.2889404296875,57302700,0.0,0.0,0.0
2022-06-30,275.29815460548343,278.42621083097276,270.42466515064257,274.8372802734375,79313600,0.0,0.0,0.0
2022-07-01,273.5331564573519,277.0436242269678,271.65042725732985,276.6513977050781,56675100,0.0,0.0,0.0
2022-07-05,272.9055814307074,281.5052687287289,271.3758769842515,281.3876037597656,61829300,0.0,0.0,0.0
2022-07-06,281.7700087366469,285.3001069781418,280.04417627970207,283.19183349609375,63194700,0.0,0.0,0.0
2022-07-07,284.00574601450126,289.9578812538241,284.00574601450126,289.2518615722656,56620100,0.0,0.0,0.0
2022-07-08,286.4081047834807,290.9874315317716,285.4667553384744,289.6146240234375,59895500,0.0,0.0,0.0
2022-07-11,287.1925821749797,287.4180966640844,282.5446375826576,283.4271545410156,55273900,0.0,0.0,0.0
2022-07-12,284.68236802123386,286.60429897554764,279.0832272950705,280.68157958984375,55797100,0.0,0.0,0.0
2022-07-13,275.1510440580883,282.4563548046264,274.5822903005308,280.10296630859375,73939400,0.0,0.0,0.0
2022-07-14,277.49461896111455,281.9758814963487,274.36656304920785,281.1031799316406,63741800,0.0,0.0,0.0
2022-07-15,284.1037814165539,286.31008895787863,282.4857986129467,286.20220947265625,63818100,0.0,0.0,0.0
2022-07-18,288.99681868384505,290.4088576453668,282.6034416649784,283.7801208496094,59519600,0.0,0.0,0.0
2022-07-19,287.4181659923528,292.8015775942937,285.8100282464387,292.50738525390625,55172600,0.0,0.0,0.0
2022-07-20,292.9290207931411,298.3320026374887,292.14453790991377,297.1455078125,67769400,0.0,0.0,0.0
2022-07-21,297.6064117095046,301.46990425880807,294.9392294915839,301.41107177734375,55049400,0.0,0.0,0.0
2022-07-22,300.4795157174601,302.5583432518454,294.2920502085251,296.125732421875,57127700,0.0,0.0,0.0
2022-07-25,296.15519598825966,296.62588585285033,292.4289984830716,294.4391784667969,40582400,0.0,0.0,0.0
2022-07-26,292.7329079554345,292.9878686464854,287.8398172846448,288.6536865234375,50074100,0.0,0.0,0.0
